"(0.3514, -0.2365, -0.1968, -0.1949, -0.0863)",[ 3.3793 -1.2376  0.25  ]
"(-0.1371, -0.0245, -0.0252, -0.0028, -0.3741)",[ 3.4033 -1.3642  0.25  ]
"(0.1709, 0.179, 0.136, -0.1765, 0.2008)",[3.4632 1.1739 0.25  ]
"(-0.2583, -0.2731, -0.2747, 0.2753, 0.2067)",[ 3.605  -0.4103  0.25  ]
"(0.0002, 0.2625, -0.3172, -0.3965, -0.1078)",[ 3.497  -0.7133  0.25  ]
"(-0.4691, -0.4583, 0.0907, -0.1874, 0.1925)",[ 3.4578 -0.7715  0.25  ]
"(-0.3644, 0.4141, -0.4135, 0.2641, -0.2255)",[ 3.6341 -0.277   0.25  ]
"(-0.1615, 0.3273, 0.3166, -0.3146, -0.2223)",[3.6169 0.24   0.25  ]
"(0.3787, -0.0984, -0.2659, -0.1033, -0.4298)",[ 3.0411 -1.8913  0.25  ]
"(0.0349, 0.2032, -0.0167, -0.3861, -0.427)",[ 3.3784 -1.3117  0.25  ]
"(0.0795, 0.0083, 0.0074, 0.0747, -0.0215)",[3.6979 0.0071 0.25  ]
"(-0.3784, -0.0127, 0.2471, 0.2265, 0.3675)",[3.2108 1.636  0.25  ]
"(0.2599, -0.4708, 0.0994, -0.1111, 0.1992)",[ 3.6196 -0.3907  0.25  ]
"(0.2818, -0.3082, 0.4817, 0.1121, -0.1886)",[ 3.5671 -0.2769  0.25  ]
"(-0.0098, 0.4163, -0.0318, 0.4496, -0.3544)",[3.5209 0.3922 0.25  ]
"(-0.0339, 0.2491, 0.0707, 0.0033, -0.4914)",[ 3.578  -0.7895  0.25  ]
"(0.2619, -0.3271, 0.2122, 0.093, -0.2066)",[ 3.532  -0.8734  0.25  ]
"(-0.3286, -0.4826, 0.4471, 0.4964, -0.2524)",[ 3.4513 -0.7664  0.25  ]
"(0.1905, 0.1128, 0.5032, -0.006, 0.4325)",[2.5103 2.3408 0.25  ]
"(-0.3752, 0.4932, 0.0436, 0.382, 0.0529)",[3.1071 1.6338 0.25  ]
"(0.3334, -0.4935, 0.3277, -0.4794, -0.3545)",[ 2.9555 -1.9505  0.25  ]
"(-0.4517, 0.4414, -0.3766, -0.1739, -0.3796)",[ 3.348  -1.1388  0.25  ]
"(-0.0273, -0.4735, 0.2362, -0.4544, 0.0868)",[ 3.4196 -0.9993  0.25  ]
"(-0.3544, 0.4169, 0.4466, 0.4959, -0.2528)",[3.0235 1.3082 0.25  ]
"(-0.1249, 0.324, -0.265, 0.0648, -0.0462)",[3.6693 0.2467 0.25  ]
"(0.0697, -0.4554, 0.475, -0.0841, 0.3742)",[3.5315 0.8577 0.25  ]
"(0.3056, 0.2647, -0.4736, -0.1654, 0.345)",[3.5    0.8755 0.25  ]
"(0.1839, 0.0464, -0.282, -0.3396, 0.1357)",[ 3.5986 -0.2515  0.25  ]
"(-0.1546, 0.3374, -0.2352, -0.302, -0.2131)",[ 3.527  -0.7298  0.25  ]
"(0.0524, -0.2925, 0.3573, 0.3668, -0.3724)",[ 3.4651 -0.814   0.25  ]
"(0.2828, 0.1713, -0.3456, 0.0512, 0.4418)",[3.34   1.4307 0.25  ]
"(-0.2958, -0.0465, -0.2458, -0.2464, -0.0364)",[ 3.397  -1.0284  0.25  ]
"(0.2947, -0.4599, -0.1891, 0.3291, 0.2996)",[ 3.5985 -0.0824  0.25  ]
"(0.2768, 0.0773, 0.0769, -0.2228, -0.4529)",[ 3.4245 -1.2843  0.25  ]
"(0.3855, -0.2125, -0.4122, -0.1654, 0.3573)",[ 3.5523 -0.1726  0.25  ]
"(0.4007, 0.4166, -0.4854, 0.0523, 0.2277)",[3.4513 1.0546 0.25  ]
"(-0.0202, 0.2739, -0.4377, 0.1009, -0.2253)",[ 3.5687 -0.7777  0.25  ]
"(-0.2071, 0.2946, 0.3844, -0.3951, -0.3152)",[ 3.6079 -0.1045  0.25  ]
"(-0.062, 0.2504, -0.2114, -0.2286, 0.0816)",[3.6468 0.2524 0.25  ]
"(0.2379, -0.495, 0.4355, -0.4732, -0.3657)",[ 2.9857 -1.9179  0.25  ]
"(0.4953, -0.0478, 0.3224, -0.307, -0.218)",[ 3.6193 -0.3696  0.25  ]
"(0.3523, 0.0161, -0.2322, 0.4169, 0.0153)",[3.5969 0.2879 0.25  ]
"(-0.1994, 0.2971, 0.3868, -0.1137, -0.3127)",[3.5965 0.2368 0.25  ]
"(0.3394, -0.4846, 0.2257, 0.3173, -0.2845)",[ 3.3759 -1.074   0.25  ]
"(0.1844, 0.2569, -0.3233, 0.4862, -0.3533)",[ 3.5737 -0.4944  0.25  ]
"(-0.2552, -0.2782, -0.0978, 0.4334, -0.1183)",[ 3.5522 -0.8225  0.25  ]
"(0.3304, 0.4891, -0.4288, -0.1697, -0.228)",[ 3.6033 -0.3692  0.25  ]
"(-0.4409, 0.1599, 0.3232, 0.2767, -0.2518)",[3.5551 0.3917 0.25  ]
"(0.3791, -0.1294, 0.4736, -0.1932, -0.281)",[ 3.593  -0.3753  0.25  ]
"(0.3551, 0.1957, 0.2451, 0.3356, -0.2645)",[3.4207 0.5602 0.25  ]
"(-0.4484, -0.1284, 0.3302, 0.2677, 0.0822)",[3.5746 0.6134 0.25  ]
"(0.1925, 0.4575, 0.267, -0.0054, -0.1606)",[3.3404 1.1278 0.25  ]
"(-0.0961, 0.2434, -0.0066, 0.2839, -0.2571)",[3.6525 0.0193 0.25  ]
"(-0.3048, 0.1035, -0.4961, 0.4626, 0.3033)",[3.5668 0.6935 0.25  ]
"(-0.2395, -0.2021, 0.4385, 0.2652, -0.1824)",[ 3.6066 -0.1636  0.25  ]
"(-0.1673, -0.4013, -0.2707, 0.159, 0.1482)",[ 3.4565 -0.9428  0.25  ]
"(-0.0995, 0.2401, -0.3891, 0.2808, 0.4992)",[3.1963 1.7041 0.25  ]
"(-0.1973, -0.0364, 0.4612, 0.0937, 0.2731)",[3.2174 1.5605 0.25  ]
"(-0.0216, 0.0866, 0.0068, 0.3757, -0.0236)",[3.6041 0.5217 0.25  ]
"(-0.381, 0.2947, 0.0347, -0.1135, -0.3169)",[ 3.6161 -0.485   0.25  ]
"(-0.1678, 0.1895, 0.4183, -0.3825, -0.4207)",[ 3.5581 -0.6648  0.25  ]
"(-0.0296, 0.0741, -0.0063, 0.0632, -0.0355)",[3.6959 0.1351 0.25  ]
"(-0.4307, -0.467, -0.388, 0.2713, 0.3521)",[ 3.4358 -0.6843  0.25  ]
"(0.0923, 0.3208, 0.2678, -0.0179, -0.4901)",[ 3.5969 -0.266   0.25  ]
"(0.251, -0.482, 0.4485, 0.2074, -0.3523)",[ 3.3441 -1.1888  0.25  ]
"(-0.35, 0.2575, -0.4008, 0.4857, -0.3536)",[ 3.5362 -0.8494  0.25  ]
"(0.3093, 0.381, 0.1641, 0.1472, -0.3206)",[3.4816 0.5667 0.25  ]
"(-0.4533, 0.2133, -0.0078, -0.3801, -0.4159)",[ 3.2365 -1.4171  0.25  ]
"(-0.4556, 0.0876, 0.4362, -0.1693, -0.4117)",[ 3.5447 -0.6931  0.25  ]
"(0.4103, 0.2568, -0.2015, -0.0003, -0.3837)",[ 3.5721 -0.7421  0.25  ]
"(-0.2345, 0.0288, 0.4885, -0.1827, 0.1586)",[3.4488 1.092  0.25  ]
"(-0.1293, -0.025, -0.0235, -0.0011, -0.4357)",[ 3.3191 -1.5383  0.25  ]
"(-0.1746, 0.0497, 0.4593, 0.1487, -0.2001)",[3.563  0.3861 0.25  ]
"(-0.4061, -0.0975, 0.2046, -0.2323, 0.1315)",[3.6394 0.204  0.25  ]
"(-0.0444, -0.4566, 0.4424, 0.2605, -0.1862)",[ 3.5252 -0.71    0.25  ]
"(-0.1562, 0.3278, -0.2634, 0.065, -0.0414)",[3.6705 0.2016 0.25  ]
"(-0.2205, -0.0967, 0.3809, 0.057, -0.1361)",[ 3.6572 -0.0841  0.25  ]
"(-0.2144, 0.3781, -0.1022, -0.4612, 0.3582)",[3.318  1.2723 0.25  ]
"(0.2257, -0.4059, 0.1546, 0.1458, 0.4637)",[3.4879 1.0122 0.25  ]
"(-0.1876, -0.4219, -0.2913, -0.3496, 0.1281)",[ 3.0008 -1.4962  0.25  ]
"(0.0649, 0.1913, 0.4912, -0.4788, 0.1813)",[3.2984 1.3887 0.25  ]
"(-0.3875, 0.4892, 0.0385, -0.4927, 0.0497)",[3.4661 0.6845 0.25  ]
"(0.2753, -0.1999, -0.4189, -0.0068, -0.3907)",[ 2.7538 -2.1714  0.25  ]
"(0.3302, 0.4434, 0.0425, -0.3143, -0.1961)",[3.6099 0.3808 0.25  ]
"(0.2761, 0.0833, -0.2672, -0.2191, -0.4464)",[ 3.0475 -1.8755  0.25  ]
"(-0.1559, 0.1459, -0.0543, -0.2038, 0.0861)",[3.6613 0.2692 0.25  ]
"(-0.1354, -0.0247, -0.0251, -0.4455, -0.3743)",[ 3.0587 -1.7759  0.25  ]
"(-0.2688, 0.4077, 0.0656, -0.3969, 0.2687)",[3.3044 1.3598 0.25  ]
"(-0.2438, 0.1896, -0.3388, 0.4737, -0.4909)",[ 3.4164 -1.2311  0.25  ]
"(-0.2497, 0.327, -0.0912, 0.4399, -0.1131)",[3.5367 0.722  0.25  ]
"(-0.0405, -0.3917, 0.068, 0.0874, 0.3385)",[3.657  0.3012 0.25  ]
"(-0.4886, -0.3606, 0.0479, 0.1454, -0.3901)",[ 2.9256 -2.0261  0.25  ]
"(-0.4633, -0.185, -0.4048, 0.375, 0.1948)",[ 3.5764 -0.3942  0.25  ]
"(0.0652, -0.4663, 0.2455, -0.0966, 0.3641)",[3.6373 0.3979 0.25  ]
"(0.0793, -0.2774, 0.362, -0.4561, 0.183)",[3.6466 0.1022 0.25  ]
"(0.3446, -0.2363, -0.2153, -0.0514, 0.393)",[3.619  0.3525 0.25  ]
"(-0.1888, 0.1625, -0.2676, 0.1426, 0.093)",[3.6704 0.3026 0.25  ]
"(-0.0455, 0.2705, -0.1905, -0.033, 0.1019)",[3.6442 0.5146 0.25  ]
"(-0.2667, -0.4137, 0.126, 0.3755, 0.4265)",[3.5277 0.8669 0.25  ]
"(0.1984, -0.4566, 0.4834, 0.2634, 0.4432)",[3.1947 1.4557 0.25  ]
"(0.2013, 0.4473, 0.1354, 0.1431, 0.4882)",[2.1532 2.6321 0.25  ]
"(0.2726, -0.2985, 0.1521, -0.1985, -0.3783)",[ 3.1814 -1.7249  0.25  ]
"(-0.2542, -0.1942, -0.2739, 0.2759, 0.2055)",[ 3.65   -0.1408  0.25  ]
"(-0.3464, 0.2766, -0.4234, -0.4733, -0.3634)",[ 2.8875 -1.7118  0.25  ]
"(-0.2056, 0.2797, -0.047, 0.1435, 0.0421)",[3.5777 0.8039 0.25  ]
"(-0.201, 0.3866, -0.093, 0.146, 0.3663)",[3.047  1.9155 0.25  ]
"(0.48, -0.2957, 0.356, 0.0482, 0.1335)",[3.5199 0.6463 0.25  ]
"(-0.0461, -0.4676, -0.3244, 0.2524, 0.4332)",[ 3.587  -0.0831  0.25  ]
"(0.1122, 0.2543, 0.2655, 0.3281, -0.4963)",[ 3.4976 -0.0097  0.25  ]
"(-0.105, 0.01, 0.4996, -0.4718, 0.19)",[3.5023 0.8968 0.25  ]
"(0.3713, -0.208, -0.4076, -0.1868, 0.3617)",[ 3.5534 -0.1508  0.25  ]
"(0.3767, 0.3837, 0.4529, 0.2009, -0.236)",[3.0762 1.244  0.25  ]
"(-0.4403, 0.1853, -0.3434, 0.3737, 0.1347)",[3.621  0.4784 0.25  ]
"(-0.4902, -0.3724, 0.0372, 0.1365, -0.4821)",[ 2.7028 -2.2743  0.25  ]
"(0.3798, -0.4833, -0.3426, 0.3449, -0.2138)",[ 2.9511 -1.8588  0.25  ]
"(0.0531, -0.5033, -0.1422, 0.2104, 0.1861)",[ 3.5573 -0.6435  0.25  ]
"(-0.2431, 0.3297, -0.1498, -0.0693, 0.4795)",[3.1015 1.8406 0.25  ]
"(0.3995, -0.3261, -0.4939, 0.0479, 0.2027)",[ 3.4491 -0.7531  0.25  ]
"(-0.1982, -0.4755, -0.3959, 0.0448, 0.3449)",[ 3.3786 -0.8229  0.25  ]
"(0.3084, 0.2644, 0.4542, -0.1638, 0.3422)",[2.5641 2.2858 0.25  ]
"(0.4796, 0.1726, 0.1246, -0.2371, 0.456)",[3.0297 1.9137 0.25  ]
"(-0.3822, -0.0129, -0.4701, 0.227, 0.0176)",[ 3.5275 -0.7273  0.25  ]
"(0.2874, 0.1716, -0.347, 0.0552, 0.121)",[3.6389 0.4312 0.25  ]
"(-0.0411, -0.0686, 0.0816, 0.0122, -0.4788)",[ 3.3133 -1.5543  0.25  ]
"(0.4742, 0.4228, 0.4525, 0.5022, -0.2472)",[2.6489 1.4741 0.25  ]
"(0.1705, 0.0974, 0.2349, 0.2723, 0.4688)",[2.6352 2.2609 0.25  ]
"(0.0606, -0.2729, 0.2647, -0.3977, 0.0083)",[ 3.5856 -0.6469  0.25  ]
"(0.0296, -0.0377, 0.1228, -0.2361, -0.028)",[ 3.6817 -0.2237  0.25  ]
"(0.1851, 0.1326, 0.2528, -0.0163, -0.1771)",[3.6201 0.336  0.25  ]
"(-0.4199, 0.0678, 0.0475, -0.4931, -0.462)",[ 2.9627 -1.8176  0.25  ]
"(0.047, -0.019, 0.1719, -0.0435, 0.17)",[3.6029 0.7698 0.25  ]
"(-0.1648, 0.43, -0.2908, 0.4572, 0.1706)",[3.2694 1.4744 0.25  ]
"(0.3178, -0.0456, -0.2468, 0.222, -0.4346)",[ 3.2663 -1.5481  0.25  ]
"(-0.1857, -0.0449, 0.0836, -0.3049, -0.2152)",[ 3.4431 -1.1391  0.25  ]
"(0.2196, 0.4439, 0.0437, 0.143, -0.4761)",[ 3.5843 -0.0887  0.25  ]
"(-0.2095, -0.0134, 0.2462, 0.2254, 0.3668)",[3.1749 1.6957 0.25  ]
"(0.2706, 0.41, -0.4199, -0.0105, -0.3896)",[ 3.5297 -0.8713  0.25  ]
"(0.3697, 0.373, 0.4426, -0.0867, -0.2467)",[3.3096 1.0009 0.25  ]
"(0.3816, 0.3914, -0.0918, -0.0754, 0.373)",[3.0311 1.9037 0.25  ]
"(-0.3046, 0.3868, 0.1665, -0.3425, -0.1031)",[3.586  0.4325 0.25  ]
"(-0.1874, -0.0427, -0.3831, 0.0546, 0.3593)",[3.6118 0.2684 0.25  ]
"(-0.4447, 0.1795, -0.3494, 0.0831, 0.1289)",[3.6267 0.1445 0.25  ]
"(0.0095, -0.3876, 0.0725, 0.0926, 0.3423)",[3.6522 0.3576 0.25  ]
"(0.188, 0.1414, 0.5007, -0.0104, 0.4317)",[2.4966 2.3528 0.25  ]
"(-0.2502, -0.2172, 0.4255, -0.1619, -0.1987)",[ 3.59   -0.6805  0.25  ]
"(0.1098, 0.0112, 0.3999, -0.0991, -0.4591)",[ 3.5343 -0.8633  0.25  ]
"(0.319, 0.3079, -0.2206, -0.0676, 0.3572)",[3.259  1.5836 0.25  ]
"(-0.123, 0.3116, -0.2181, -0.0674, -0.3387)",[ 3.5621 -0.8446  0.25  ]
"(-0.0531, -0.2676, -0.0877, 0.4422, 0.1924)",[3.6415 0.2481 0.25  ]
"(-0.3414, 0.2897, -0.0313, -0.4605, -0.3505)",[ 3.3587 -1.1241  0.25  ]
"(-0.3874, -0.0092, -0.4303, 0.2274, -0.2486)",[ 3.2155 -1.5516  0.25  ]
"(0.482, -0.0354, 0.1252, -0.2338, -0.0358)",[ 3.6633 -0.0251  0.25  ]
"(0.1471, 0.0548, -0.0151, 0.2541, -0.4254)",[ 3.5303 -0.9117  0.25  ]
"(-0.0292, -0.0422, -0.3211, -0.1002, 0.2781)",[3.6287 0.0998 0.25  ]
"(-0.2406, -0.3409, -0.3329, 0.4785, -0.4843)",[ 2.6547 -2.3013  0.25  ]
"(-0.3564, 0.2581, -0.3222, -0.4032, -0.1117)",[ 3.369  -0.8765  0.25  ]
"(-0.2715, 0.0938, 0.0542, -0.4039, -0.4474)",[ 3.2186 -1.5551  0.25  ]
"(0.0517, 0.276, 0.1756, -0.166, 0.1757)",[3.3768 1.347  0.25  ]
"(-0.0369, -0.048, -0.3283, -0.108, 0.2725)",[3.6252 0.0143 0.25  ]
"(-0.0136, 0.4157, -0.4732, 0.4457, -0.3541)",[ 3.6015 -0.4123  0.25  ]
"(0.4771, -0.0052, 0.2553, 0.2331, 0.3745)",[2.8928 1.8984 0.25  ]
"(0.2885, -0.3476, 0.4026, 0.0632, 0.4522)",[3.2642 1.4646 0.25  ]
"(0.31, 0.0431, -0.0277, -0.1834, -0.2065)",[ 3.6178 -0.6589  0.25  ]
"(-0.4518, -0.1456, 0.3146, 0.2661, 0.0647)",[3.5732 0.6109 0.25  ]
"(0.2783, -0.4776, 0.4527, 0.5033, -0.2478)",[ 3.3974 -0.452   0.25  ]
"(-0.3873, 0.0775, -0.4728, 0.1665, -0.1323)",[ 3.4261 -1.069   0.25  ]
"(0.2953, 0.0346, -0.2272, -0.0801, 0.3558)",[3.565  0.8304 0.25  ]
"(-0.179, 0.0402, -0.3492, 0.1403, -0.2096)",[ 3.4816 -1.0874  0.25  ]
"(-0.4396, 0.0979, 0.4493, -0.1625, -0.003)",[3.5506 0.6541 0.25  ]
"(-0.0374, 0.3911, -0.347, 0.2512, 0.4815)",[2.9231 2.0723 0.25  ]
"(0.0538, 0.337, 0.1259, 0.1391, 0.1775)",[3.0897 1.7595 0.25  ]
"(-0.0253, -0.0321, -0.3423, 0.2571, 0.488)",[3.4664 1.143  0.25  ]
"(-0.2114, -0.0285, -0.3383, 0.0624, -0.1987)",[ 3.3544 -1.3369  0.25  ]
"(0.0661, -0.2758, 0.4553, 0.1819, 0.0035)",[3.5793 0.3736 0.25  ]
"(0.4033, 0.4141, 0.4225, 0.0542, 0.2237)",[2.3594 2.2962 0.25  ]
"(0.1394, -0.0071, 0.2533, 0.2339, 0.3727)",[3.02   1.8531 0.25  ]
"(-0.128, 0.2766, -0.4916, 0.4704, 0.2654)",[3.4421 1.1333 0.25  ]
"(0.2857, 0.4308, 0.4599, 0.5077, -0.2387)",[2.7064 1.5005 0.25  ]
"(-0.1196, 0.2371, -0.1354, 0.0721, 0.1984)",[3.553  0.9457 0.25  ]
"(0.3824, -0.1184, 0.4824, -0.1875, 0.2416)",[3.3361 1.2998 0.25  ]
"(0.0344, -0.4176, 0.1328, -0.1764, 0.1922)",[ 3.6271 -0.3965  0.25  ]
"(-0.1584, 0.2862, -0.2335, -0.4656, -0.2112)",[ 3.3815 -1.0097  0.25  ]
"(0.3981, -0.4981, 0.4022, -0.1469, -0.2183)",[ 3.3973 -1.1881  0.25  ]
"(-0.119, 0.3325, -0.1373, 0.0715, 0.1938)",[3.4509 1.21   0.25  ]
"(-0.4526, -0.3526, -0.2941, -0.1662, -0.3624)",[ 2.1729 -2.4666  0.25  ]
"(-0.4116, -0.3755, -0.3259, -0.1036, 0.1317)",[ 3.182  -1.2851  0.25  ]
"(-0.1337, 0.1876, -0.1412, 0.0726, -0.113)",[ 3.6922 -0.0946  0.25  ]
"(-0.2489, -0.3383, -0.2901, 0.4769, -0.4775)",[ 2.6699 -2.292   0.25  ]
"(-0.4039, 0.2741, 0.4446, 0.493, -0.3563)",[3.3341 0.6628 0.25  ]
"(0.3436, -0.2265, -0.2093, -0.3031, 0.4045)",[3.5856 0.0657 0.25  ]
"(0.3755, -0.0274, -0.3386, -0.4917, 0.2842)",[ 3.5004 -0.2703  0.25  ]
"(0.4474, -0.0962, -0.1059, -0.3555, 0.1036)",[ 3.6179 -0.3141  0.25  ]
"(0.0905, 0.3209, 0.1422, -0.0188, -0.4867)",[ 3.605  -0.5126  0.25  ]
"(-0.3449, -0.4769, 0.0435, 0.504, -0.2472)",[ 3.2683 -1.4623  0.25  ]
"(-0.2248, 0.1051, 0.2448, 0.2853, 0.1645)",[3.3133 1.3779 0.25  ]
"(-0.1862, 0.1667, -0.2646, -0.3485, 0.0975)",[ 3.5699 -0.2147  0.25  ]
"(0.1816, 0.2584, -0.3237, 0.4837, 0.0294)",[3.5304 0.7173 0.25  ]
"(-0.0378, 0.1776, 0.167, 0.2158, -0.312)",[ 3.6302 -0.0249  0.25  ]
"(-0.0634, 0.4271, 0.1569, 0.0461, 0.1178)",[3.0932 1.7412 0.25  ]
"(0.3585, -0.4449, -0.4148, -0.1932, -0.0863)",[ 2.7755 -1.9536  0.25  ]
"(-0.1283, 0.4009, -0.2307, -0.274, -0.3478)",[ 3.507  -0.8824  0.25  ]
"(-0.1905, -0.0558, -0.3937, -0.4917, -0.2169)",[ 2.7475 -1.858   0.25  ]
"(0.4452, 0.0535, -0.0155, -0.1739, -0.1971)",[ 3.6313 -0.5078  0.25  ]
"(-0.01, 0.4367, -0.106, 0.1015, 0.4981)",[2.6589 2.351  0.25  ]
"(0.232, 0.3284, -0.1922, -0.0343, 0.0997)",[3.5682 0.8273 0.25  ]
"(-0.4001, 0.4135, -0.128, 0.2644, -0.2056)",[3.626  0.3005 0.25  ]
"(-0.1089, 0.1954, 0.4954, -0.4763, 0.187)",[3.3252 1.3181 0.25  ]
"(-0.0737, -0.1968, -0.2763, 0.2746, 0.2029)",[ 3.6608 -0.0792  0.25  ]
"(-0.3582, -0.0029, -0.0031, -0.0037, -0.0027)",[ 3.6727 -0.1915  0.25  ]
"(0.3965, 0.1944, -0.2951, 0.3359, -0.4859)",[ 3.4407 -1.0436  0.25  ]
"(-0.1183, -0.0952, -0.0264, -0.0535, -0.2745)",[ 3.4317 -1.2797  0.25  ]
"(0.1472, -0.388, 0.0124, 0.1251, -0.1605)",[ 3.4333 -1.2066  0.25  ]
"(-0.1543, 0.3403, -0.1404, -0.0504, -0.0301)",[3.659  0.3167 0.25  ]
"(-0.1567, -0.0203, -0.2896, 0.4587, 0.1692)",[3.6438 0.3776 0.25  ]
"(-0.4637, 0.1666, -0.3634, 0.1161, 0.1171)",[3.6302 0.1212 0.25  ]
"(-0.013, 0.1415, -0.1177, 0.0746, 0.4798)",[3.1602 1.8058 0.25  ]
"(0.3103, 0.2649, -0.3826, -0.0707, -0.2663)",[ 3.5563 -0.7941  0.25  ]
"(0.0342, -0.043, 0.1483, -0.1889, 0.1457)",[3.6593 0.4802 0.25  ]
"(0.0805, -0.0051, -0.0023, -0.0004, -0.036)",[ 3.6999 -0.0457  0.25  ]
"(-0.402, 0.2708, 0.4604, -0.2886, 0.0313)",[3.3864 1.1072 0.25  ]
"(-0.3895, -0.2519, -0.2221, -0.0526, 0.3883)",[ 3.5699 -0.0388  0.25  ]
"(-0.4106, 0.5027, 0.0624, -0.4788, -0.4475)",[ 3.4317 -0.8127  0.25  ]
"(0.0915, -0.268, 0.3683, 0.4422, 0.1915)",[3.3373 1.084  0.25  ]
"(0.2609, 0.0641, 0.0636, -0.4949, -0.4657)",[ 3.2253 -1.6039  0.25  ]
"(-0.4429, 0.1872, -0.2824, 0.137, 0.1367)",[3.6335 0.3269 0.25  ]
"(-0.4407, 0.1623, 0.3249, 0.2776, -0.4991)",[ 3.549  -0.4496  0.25  ]
"(-0.4599, 0.0475, -0.0228, -0.1834, -0.2022)",[ 3.4735 -0.9793  0.25  ]
"(-0.4706, 0.1449, 0.4243, 0.0734, 0.4853)",[2.6233 2.301  0.25  ]
"(0.0238, -0.0528, 0.1075, -0.2509, -0.0525)",[ 3.6754 -0.2995  0.25  ]
"(0.0475, 0.1006, 0.0302, 0.0691, 0.1405)",[3.5856 0.8339 0.25  ]
"(0.0816, 0.0823, 0.0024, 0.0715, -0.0261)",[3.6854 0.2253 0.25  ]
"(0.1844, 0.2901, -0.4592, 0.181, -0.0305)",[3.657  0.0512 0.25  ]
"(0.3718, -0.0377, 0.1689, -0.4975, 0.2718)",[3.5808 0.6656 0.25  ]
"(-0.1269, 0.4108, -0.219, -0.0721, -0.3366)",[ 3.5985 -0.6501  0.25  ]
"(-0.3323, -0.2773, -0.2973, -0.1373, -0.3674)",[ 2.4356 -2.3577  0.25  ]
"(-0.4436, 0.1877, -0.0233, 0.1378, 0.1375)",[3.5695 0.8051 0.25  ]
"(0.1103, -0.4045, 0.1345, 0.3833, 0.4357)",[3.4457 1.0435 0.25  ]
"(-0.2266, 0.4241, -0.1148, 0.2755, -0.2168)",[3.6144 0.4012 0.25  ]
"(0.1588, -0.4363, 0.1143, -0.1937, 0.1738)",[ 3.6209 -0.4324  0.25  ]
"(-0.4213, -0.4708, -0.1412, 0.078, 0.2894)",[ 3.4987 -0.6332  0.25  ]
"(-0.17, 0.3235, -0.1573, -0.0776, 0.474)",[3.1209 1.8235 0.25  ]
"(-0.3886, 0.2772, 0.2365, 0.1353, 0.0376)",[3.3864 1.2017 0.25  ]
"(-0.0392, -0.4756, 0.4528, 0.2057, 0.3052)",[3.4979 0.8399 0.25  ]
"(-0.1057, 0.4312, 0.3807, -0.43, -0.1385)",[3.4917 0.7643 0.25  ]
"(-0.4194, -0.1014, -0.5003, -0.1213, 0.1889)",[ 3.3417 -0.8147  0.25  ]
"(-0.189, -0.0404, -0.3836, -0.4869, 0.1813)",[ 3.2764 -0.8331  0.25  ]
"(-0.0512, -0.4716, 0.4178, 0.2478, -0.2009)",[ 3.5159 -0.7578  0.25  ]
"(-0.0401, -0.3263, 0.4349, 0.2672, -0.1869)",[ 3.5799 -0.3186  0.25  ]
"(0.4864, 0.1768, 0.3365, 0.2868, 0.4566)",[2.1934 2.4352 0.25  ]
"(-0.1134, 0.1859, -0.3029, 0.3259, -0.4939)",[ 3.4068 -1.3057  0.25  ]
"(0.2949, -0.0145, 0.1673, -0.1798, -0.3657)",[ 3.5376 -0.9583  0.25  ]
